Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday,Demand(MW),Multiply
2022,1,18,13,261.66,3,0,8722,
2022,1,18,14,252.72,3,0,8424,
2022,1,18,15,246.36,3,0,8212,
2022,1,18,16,237.18,3,0,7906,
2022,1,18,17,243.33,3,0,8111,
2022,1,18,18,188.16,3,0,9408,
2022,1,18,19,196.58,3,0,9829,
2022,1,18,20,192.02,3,0,9601,
2022,1,18,21,186.84,3,0,9342,
2022,1,18,22,178.34,3,0,8917,
2022,1,18,23,165.58,3,0,8279,
2022,1,18,24,154.66,3,0,7733,
2022,1,19,1,140.44,4,0,7022,
2022,1,19,2,133.38,4,0,6669,
2022,1,19,3,132.1,4,0,6605,
2022,1,19,4,125.84,4,0,6292,
2022,1,19,5,125.24,4,0,6262,
2022,1,19,6,128.58,4,0,6429,
2022,1,19,7,141.24,4,0,7062,
2022,1,19,8,157.12,4,0,7856,
2022,1,19,9,250.71,4,0,8357,
2022,1,19,10,248.13,4,0,8271,
2022,1,19,11,245.49,4,0,8183,
2022,1,19,12,257.25,4,0,8575,
2022,1,19,13,263.97,4,0,8799,
2022,1,19,14,251.7,4,0,8390,
2022,1,19,15,246.18,4,0,8206,
2022,1,19,16,238.74,4,0,7958,
2022,1,19,17,243.78,4,0,8126,
2022,1,19,18,188.56,4,0,9428,
2022,1,19,19,197.06,4,0,9853,
2022,1,19,20,193.74,4,0,9687,
2022,1,19,21,188.44,4,0,9422,
2022,1,19,22,178.36,4,0,8918,
2022,1,19,23,164.54,4,0,8227,
2022,1,19,24,153.48,4,0,7674,
2022,1,20,1,140.26,5,0,7013,
2022,1,20,2,136.18,5,0,6809,
2022,1,20,3,129.98,5,0,6499,
2022,1,20,4,125.24,5,0,6262,
2022,1,20,5,124.74,5,0,6237,
2022,1,20,6,129.78,5,0,6489,
2022,1,20,7,139.56,5,0,6978,
2022,1,20,8,156.42,5,0,7821,
2022,1,20,9,250.83,5,0,8361,
2022,1,20,10,253.02,5,0,8434,
2022,1,20,11,248.91,5,0,8297,
2022,1,20,12,259.35,5,0,8645,
2022,1,20,13,267.69,5,0,8923,
2022,1,20,14,250.71,5,0,8357,
2022,1,20,15,244.29,5,0,8143,
2022,1,20,16,239.01,5,0,7967,
2022,1,20,17,243.18,5,0,8106,
2022,1,20,18,187.24,5,0,9362,
2022,1,20,19,195.66,5,0,9783,
2022,1,20,20,188.48,5,0,9424,
2022,1,20,21,186.28,5,0,9314,
2022,1,20,22,178.34,5,0,8917,
2022,1,20,23,164.18,5,0,8209,
2022,1,20,24,150.6,5,0,7530,
2022,1,21,1,141.2,6,1,7060,
2022,1,21,2,133.44,6,1,6672,
2022,1,21,3,127.7,6,1,6385,
2022,1,21,4,124.22,6,1,6211,
2022,1,21,5,121.94,6,1,6097,
2022,1,21,6,125.32,6,1,6266,
2022,1,21,7,129.66,6,1,6483,
2022,1,21,8,139.66,6,1,6983,
2022,1,21,9,146.62,6,1,7331,
2022,1,21,10,146,6,1,7300,
2022,1,21,11,147.04,6,1,7352,
2022,1,21,12,150.06,6,1,7503,
2022,1,21,13,160.18,6,1,8009,
2022,1,21,14,138.48,6,1,6924,
2022,1,21,15,130.68,6,1,6534,
2022,1,21,16,128.04,6,1,6402,
2022,1,21,17,131.2,6,1,6560,
2022,1,21,18,151.94,6,1,7597,
2022,1,21,19,172.3,6,1,8615,
2022,1,21,20,171.4,6,1,8570,
2022,1,21,21,169.32,6,1,8466,
2022,1,21,22,163.42,6,1,8171,
2022,1,21,23,149.48,6,1,7474,
2022,1,21,24,139.86,6,1,6993,
2022,1,22,1,129.94,7,1,6497,
2022,1,22,2,122.36,7,1,6118,
2022,1,22,3,118.3,7,1,5915,
2022,1,22,4,116.96,7,1,5848,
2022,1,22,5,115.08,7,1,5754,
2022,1,22,6,121.82,7,1,6091,
2022,1,22,7,130.02,7,1,6501,
2022,1,22,8,142.34,7,1,7117,
2022,1,22,9,151.32,7,1,7566,
2022,1,22,10,152.1,7,1,7605,
2022,1,22,11,156.32,7,1,7816,
2022,1,22,12,163.08,7,1,8154,
2022,1,22,13,169,7,1,8450,
2022,1,22,14,158.94,7,1,7947,
2022,1,22,15,155.52,7,1,7776,
2022,1,22,16,153.74,7,1,7687,
2022,1,22,17,162.02,7,1,8101,
2022,1,22,18,186.5,7,1,9325,
2022,1,22,19,193.46,7,1,9673,
2022,1,22,20,190.64,7,1,9532,
2022,1,22,21,182.86,7,1,9143,
2022,1,22,22,175.62,7,1,8781,
2022,1,22,23,160.92,7,1,8046,
2022,1,22,24,148.78,7,1,7439,
2022,1,23,1,140.82,1,0,7041,
2022,1,23,2,132.28,1,0,6614,
2022,1,23,3,125.6,1,0,6280,
2022,1,23,4,124.1,1,0,6205,
2022,1,23,5,124.18,1,0,6209,
2022,1,23,6,131.28,1,0,6564,
2022,1,23,7,140.14,1,0,7007,
2022,1,23,8,152.92,1,0,7646,
2022,1,23,9,251.55,1,0,8385,
2022,1,23,10,252.75,1,0,8425,
2022,1,23,11,258.27,1,0,8609,
2022,1,23,12,266.49,1,0,8883,
2022,1,23,13,274.62,1,0,9154,
2022,1,23,14,255.87,1,0,8529,
2022,1,23,15,251.13,1,0,8371,
2022,1,23,16,244.68,1,0,8156,
2022,1,23,17,252.81,1,0,8427,
2022,1,23,18,187.54,1,0,9377,
2022,1,23,19,194.7,1,0,9735,
2022,1,23,20,191.56,1,0,9578,
2022,1,23,21,187,1,0,9350,
2022,1,23,22,173.02,1,0,8651,
2022,1,23,23,159.58,1,0,7979,
2022,1,23,24,144.54,1,0,7227,
2022,1,24,1,128.68,2,0,6434,
2022,1,24,2,115.8,2,0,5790,
2022,1,24,3,113.74,2,0,5687,
2022,1,24,4,111.92,2,0,5596,
2022,1,24,5,113.9,2,0,5695,
2022,1,24,6,121.8,2,0,6090,
2022,1,24,7,130.1,2,0,6505,
2022,1,24,8,145.2,2,0,7260,
2022,1,24,9,242.79,2,0,8093,
2022,1,24,10,251.58,2,0,8386,
2022,1,24,11,256.26,2,0,8542,
2022,1,24,12,264.12,2,0,8804,
2022,1,24,13,269.4,2,0,8980,
2022,1,24,14,255.6,2,0,8520,
2022,1,24,15,245.1,2,0,8170,
2022,1,24,16,242.67,2,0,8089,
2022,1,24,17,246,2,0,8200,
2022,1,24,18,186.84,2,0,9342,
2022,1,24,19,197.88,2,0,9894,
2022,1,24,20,192.22,2,0,9611,
2022,1,24,21,189.12,2,0,9456,
2022,1,24,22,178.02,2,0,8901,
2022,1,24,23,165.54,2,0,8277,
2022,1,24,24,154.56,2,0,7728,
2022,1,25,1,143.3,3,0,7165,
2022,1,25,2,134.92,3,0,6746,
2022,1,25,3,129.98,3,0,6499,
2022,1,25,4,125.78,3,0,6289,
2022,1,25,5,126.14,3,0,6307,
2022,1,25,6,130.9,3,0,6545,
2022,1,25,7,141.2,3,0,7060,
2022,1,25,8,156.54,3,0,7827,
2022,1,25,9,255.15,3,0,8505,
2022,1,25,10,254.4,3,0,8480,
2022,1,25,11,254.43,3,0,8481,
2022,1,25,12,265.26,3,0,8842,
2022,1,25,13,273.57,3,0,9119,
2022,1,25,14,258.21,3,0,8607,
2022,1,25,15,253.95,3,0,8465,
2022,1,25,16,247.41,3,0,8247,
2022,1,25,17,247.74,3,0,8258,
2022,1,25,18,191.76,3,0,9588,
2022,1,25,19,200.42,3,0,10021,
2022,1,25,20,196.38,3,0,9819,
2022,1,25,21,190.4,3,0,9520,
2022,1,25,22,180.76,3,0,9038,
2022,1,25,23,166.32,3,0,8316,
2022,1,25,24,155.84,3,0,7792,
2022,1,26,1,140.48,4,0,7024,
2022,1,26,2,135.78,4,0,6789,
2022,1,26,3,133.16,4,0,6658,
2022,1,26,4,129.18,4,0,6459,
2022,1,26,5,128.68,4,0,6434,
2022,1,26,6,134.68,4,0,6734,
2022,1,26,7,142.54,4,0,7127,
2022,1,26,8,159.56,4,0,7978,
2022,1,26,9,261.72,4,0,8724,
2022,1,26,10,258.87,4,0,8629,
2022,1,26,11,259.62,4,0,8654,
2022,1,26,12,263.85,4,0,8795,
2022,1,26,13,271.59,4,0,9053,
2022,1,26,14,259.38,4,0,8646,
2022,1,26,15,251.82,4,0,8394,
2022,1,26,16,239.31,4,0,7977,
2022,1,26,17,244.68,4,0,8156,
2022,1,26,18,184.72,4,0,9236,
2022,1,26,19,192.66,4,0,9633,
2022,1,26,20,192.06,4,0,9603,
2022,1,26,21,188.04,4,0,9402,
2022,1,26,22,177.86,4,0,8893,
2022,1,26,23,165.68,4,0,8284,
2022,1,26,24,152.96,4,0,7648,
2022,1,27,1,139.94,5,0,6997,
2022,1,27,2,133.8,5,0,6690,
2022,1,27,3,126.38,5,0,6319,
2022,1,27,4,124.36,5,0,6218,
2022,1,27,5,124.86,5,0,6243,
2022,1,27,6,130.38,5,0,6519,
2022,1,27,7,139.52,5,0,6976,
2022,1,27,8,155.78,5,0,7789,
2022,1,27,9,257.01,5,0,8567,
2022,1,27,10,259.68,5,0,8656,
2022,1,27,11,257.91,5,0,8597,
2022,1,27,12,265.29,5,0,8843,
2022,1,27,13,273.03,5,0,9101,
2022,1,27,14,258,5,0,8600,
2022,1,27,15,251.13,5,0,8371,
2022,1,27,16,244.05,5,0,8135,
2022,1,27,17,244.05,5,0,8135,
2022,1,27,18,182.76,5,0,9138,
2022,1,27,19,199.18,5,0,9959,
2022,1,27,20,192.74,5,0,9637,
2022,1,27,21,189.34,5,0,9467,
2022,1,27,22,177.72,5,0,8886,
2022,1,27,23,165.12,5,0,8256,
2022,1,27,24,151.26,5,0,7563,
2022,1,28,1,141.52,6,1,7076,
2022,1,28,2,132.32,6,1,6616,
2022,1,28,3,127.34,6,1,6367,
2022,1,28,4,125.12,6,1,6256,
2022,1,28,5,125.28,6,1,6264,
2022,1,28,6,126.52,6,1,6326,
2022,1,28,7,127.7,6,1,6385,
2022,1,28,8,137.16,6,1,6858,
2022,1,28,9,142.9,6,1,7145,
2022,1,28,10,144.92,6,1,7246,
2022,1,28,11,145.52,6,1,7276,
2022,1,28,12,154.36,6,1,7718,
2022,1,28,13,162.5,6,1,8125,
2022,1,28,14,140.08,6,1,7004,
2022,1,28,15,134.68,6,1,6734,
2022,1,28,16,132.02,6,1,6601,
2022,1,28,17,133.38,6,1,6669,
2022,1,28,18,158.52,6,1,7926,
2022,1,28,19,173.66,6,1,8683,
2022,1,28,20,173.4,6,1,8670,
2022,1,28,21,171.08,6,1,8554,
2022,1,28,22,163.24,6,1,8162,
2022,1,28,23,151.42,6,1,7571,
2022,1,28,24,135.64,6,1,6782,
2022,1,29,1,129,7,1,6450,
2022,1,29,2,120.38,7,1,6019,
2022,1,29,3,117.1,7,1,5855,
2022,1,29,4,114.54,7,1,5727,
2022,1,29,5,114.7,7,1,5735,
2022,1,29,6,120.34,7,1,6017,
2022,1,29,7,131.28,7,1,6564,
2022,1,29,8,142.8,7,1,7140,
2022,1,29,9,158.58,7,1,7929,
2022,1,29,10,159.02,7,1,7951,
2022,1,29,11,159.56,7,1,7978,
2022,1,29,12,165.6,7,1,8280,
2022,1,29,13,169.8,7,1,8490,
2022,1,29,14,161.16,7,1,8058,
2022,1,29,15,159.36,7,1,7968,
2022,1,29,16,155.64,7,1,7782,
2022,1,29,17,160.6,7,1,8030,
2022,1,29,18,185.52,7,1,9276,
2022,1,29,19,197.38,7,1,9869,
2022,1,29,20,192.88,7,1,9644,
2022,1,29,21,186.32,7,1,9316,
2022,1,29,22,177.06,7,1,8853,
2022,1,29,23,163.96,7,1,8198,
2022,1,29,24,149.42,7,1,7471,
2022,1,30,1,137.54,1,0,6877,
2022,1,30,2,131.22,1,0,6561,
2022,1,30,3,125.84,1,0,6292,
2022,1,30,4,124.08,1,0,6204,
2022,1,30,5,123.82,1,0,6191,
2022,1,30,6,127.66,1,0,6383,
2022,1,30,7,138.04,1,0,6902,
2022,1,30,8,158.46,1,0,7923,
2022,1,30,9,256.77,1,0,8559,
2022,1,30,10,262.11,1,0,8737,
2022,1,30,11,258.81,1,0,8627,
2022,1,30,12,268.35,1,0,8945,
2022,1,30,13,279.81,1,0,9327,
2022,1,30,14,261.6,1,0,8720,
2022,1,30,15,256.29,1,0,8543,
2022,1,30,16,242.19,1,0,8073,
2022,1,30,17,247.68,1,0,8256,
2022,1,30,18,187.72,1,0,9386,
2022,1,30,19,197.34,1,0,9867,
2022,1,30,20,192.78,1,0,9639,
2022,1,30,21,186.86,1,0,9343,
2022,1,30,22,178.28,1,0,8914,
2022,1,30,23,161.32,1,0,8066,
2022,1,30,24,151.08,1,0,7554,
2022,1,31,1,135.56,2,0,6778,
2022,1,31,2,130.44,2,0,6522,
2022,1,31,3,127.14,2,0,6357,
2022,1,31,4,122.04,2,0,6102,
2022,1,31,5,120.94,2,0,6047,
2022,1,31,6,126.5,2,0,6325,
2022,1,31,7,137.6,2,0,6880,
2022,1,31,8,154.76,2,0,7738,
2022,1,31,9,256.38,2,0,8546,
2022,1,31,10,254.94,2,0,8498,
2022,1,31,11,256.23,2,0,8541,
2022,1,31,12,262.89,2,0,8763,
2022,1,31,13,273.39,2,0,9113,
2022,1,31,14,258.12,2,0,8604,
2022,1,31,15,243.66,2,0,8122,
2022,1,31,16,240.96,2,0,8032,
2022,1,31,17,243.9,2,0,8130,
2022,1,31,18,183.34,2,0,9167,
2022,1,31,19,193.7,2,0,9685,
2022,1,31,20,189.34,2,0,9467,
2022,1,31,21,184.7,2,0,9235,
2022,1,31,22,174.3,2,0,8715,
2022,1,31,23,162.68,2,0,8134,
2022,1,31,24,150.4,2,0,7520,
2022,2,1,1,140.84,3,0,7042,
2022,2,1,2,131.34,3,0,6567,
2022,2,1,3,126.54,3,0,6327,
2022,2,1,4,124.18,3,0,6209,
2022,2,1,5,122.8,3,0,6140,
2022,2,1,6,129.36,3,0,6468,
2022,2,1,7,139.18,3,0,6959,
2022,2,1,8,153.24,3,0,7662,
2022,2,1,9,255.21,3,0,8507,
2022,2,1,10,258.69,3,0,8623,
2022,2,1,11,258.69,3,0,8623,
2022,2,1,12,269.31,3,0,8977,
2022,2,1,13,275.01,3,0,9167,
2022,2,1,14,262.08,3,0,8736,
2022,2,1,15,252.6,3,0,8420,
2022,2,1,16,245.91,3,0,8197,
2022,2,1,17,247.95,3,0,8265,
2022,2,1,18,183.4,3,0,9170,
2022,2,1,19,195.5,3,0,9775,
2022,2,1,20,191.62,3,0,9581,
2022,2,1,21,188.44,3,0,9422,
2022,2,1,22,179.3,3,0,8965,
2022,2,1,23,160.8,3,0,8040,
2022,2,1,24,150.92,3,0,7546,
2022,2,2,1,139.4,4,0,6970,
2022,2,2,2,131.6,4,0,6580,
2022,2,2,3,126.52,4,0,6326,
2022,2,2,4,124.28,4,0,6214,
2022,2,2,5,122.06,4,0,6103,
2022,2,2,6,129.16,4,0,6458,
2022,2,2,7,139.44,4,0,6972,
2022,2,2,8,154.64,4,0,7732,
2022,2,2,9,259.11,4,0,8637,
2022,2,2,10,261.03,4,0,8701,
2022,2,2,11,260.19,4,0,8673,
2022,2,2,12,268.02,4,0,8934,
2022,2,2,13,274.29,4,0,9143,
2022,2,2,14,258.84,4,0,8628,
2022,2,2,15,258.54,4,0,8618,
2022,2,2,16,247.56,4,0,8252,
2022,2,2,17,247.5,4,0,8250,
2022,2,2,18,181.8,4,0,9090,
2022,2,2,19,200.22,4,0,10011,
2022,2,2,20,194.28,4,0,9714,
2022,2,2,21,190.18,4,0,9509,
2022,2,2,22,178.64,4,0,8932,
2022,2,2,23,164.2,4,0,8210,
2022,2,2,24,150.34,4,0,7517,
2022,2,3,1,140.88,5,0,7044,
2022,2,3,2,131.14,5,0,6557,
2022,2,3,3,128.2,5,0,6410,
2022,2,3,4,124.04,5,0,6202,
2022,2,3,5,123.72,5,0,6186,
2022,2,3,6,130.48,5,0,6524,
2022,2,3,7,140.42,5,0,7021,
2022,2,3,8,157.86,5,0,7893,
2022,2,3,9,263.1,5,0,8770,
2022,2,3,10,268.41,5,0,8947,
2022,2,3,11,265.38,5,0,8846,
2022,2,3,12,272.58,5,0,9086,
2022,2,3,13,278.67,5,0,9289,
2022,2,3,14,260.97,5,0,8699,
2022,2,3,15,253.11,5,0,8437,
2022,2,3,16,246.33,5,0,8211,
2022,2,3,17,247.05,5,0,8235,
2022,2,3,18,184.18,5,0,9209,
2022,2,3,19,195.68,5,0,9784,
2022,2,3,20,190.68,5,0,9534,
2022,2,3,21,188.04,5,0,9402,
2022,2,3,22,177.18,5,0,8859,
2022,2,3,23,166.34,5,0,8317,
2022,2,3,24,151.84,5,0,7592,
2022,2,4,1,139.54,6,1,6977,
2022,2,4,2,128.82,6,1,6441,
2022,2,4,3,126.42,6,1,6321,
2022,2,4,4,121.14,6,1,6057,
2022,2,4,5,118.56,6,1,5928,
2022,2,4,6,118.16,6,1,5908,
2022,2,4,7,119.12,6,1,5956,
2022,2,4,8,122.52,6,1,6126,
2022,2,4,9,126.88,6,1,6344,
2022,2,4,10,124.58,6,1,6229,
2022,2,4,11,124.62,6,1,6231,
2022,2,4,12,123.48,6,1,6174,
2022,2,4,13,123.12,6,1,6156,
2022,2,4,14,99.42,6,1,4971,
2022,2,4,15,94.64,6,1,4732,
2022,2,4,16,95.64,6,1,4782,
2022,2,4,17,105.96,6,1,5298,
2022,2,4,18,122.66,6,1,6133,
2022,2,4,19,144.56,6,1,7228,
2022,2,4,20,143.08,6,1,7154,
2022,2,4,21,142.24,6,1,7112,
2022,2,4,22,126.32,6,1,6316,
2022,2,4,23,115.86,6,1,5793,
2022,2,4,24,108.32,6,1,5416,
2022,2,5,1,101.24,7,1,5062,
2022,2,5,2,95.82,7,1,4791,
2022,2,5,3,96.32,7,1,4816,
2022,2,5,4,94.28,7,1,4714,
2022,2,5,5,93.26,7,1,4663,
2022,2,5,6,100.44,7,1,5022,
2022,2,5,7,104.64,7,1,5232,
2022,2,5,8,122.34,7,1,6117,
2022,2,5,9,138.84,7,1,6942,
2022,2,5,10,140.92,7,1,7046,
2022,2,5,11,144.98,7,1,7249,
2022,2,5,12,149.32,7,1,7466,
2022,2,5,13,157.22,7,1,7861,
2022,2,5,14,151.1,7,1,7555,
2022,2,5,15,143.86,7,1,7193,
2022,2,5,16,140.54,7,1,7027,
2022,2,5,17,142.98,7,1,7149,
2022,2,5,18,160.46,7,1,8023,
2022,2,5,19,179.98,7,1,8999,
2022,2,5,20,181.46,7,1,9073,
2022,2,5,21,177.34,7,1,8867,
2022,2,5,22,163.6,7,1,8180,
2022,2,5,23,153.8,7,1,7690,
2022,2,5,24,142.04,7,1,7102,
2022,2,6,1,132.7,1,0,6635,
2022,2,6,2,125.24,1,0,6262,
2022,2,6,3,119.46,1,0,5973,
2022,2,6,4,116.6,1,0,5830,
2022,2,6,5,115.94,1,0,5797,
2022,2,6,6,119.68,1,0,5984,
2022,2,6,7,126.92,1,0,6346,
2022,2,6,8,140.9,1,0,7045,
2022,2,6,9,228.72,1,0,7624,
2022,2,6,10,233.43,1,0,7781,
2022,2,6,11,230.58,1,0,7686,
2022,2,6,12,240.69,1,0,8023,
2022,2,6,13,251.4,1,0,8380,
2022,2,6,14,235.44,1,0,7848,
2022,2,6,15,223.89,1,0,7463,
2022,2,6,16,219.3,1,0,7310,
2022,2,6,17,223.17,1,0,7439,
2022,2,6,18,164.56,1,0,8228,
2022,2,6,19,188.96,1,0,9448,
2022,2,6,20,185.08,1,0,9254,
2022,2,6,21,180.06,1,0,9003,
2022,2,6,22,168.5,1,0,8425,
2022,2,6,23,153.4,1,0,7670,
2022,2,6,24,143.7,1,0,7185,
2022,2,7,1,131.48,2,0,6574,
2022,2,7,2,126.48,2,0,6324,
2022,2,7,3,121.1,2,0,6055,
2022,2,7,4,119.72,2,0,5986,
2022,2,7,5,117.42,2,0,5871,
2022,2,7,6,125.02,2,0,6251,
2022,2,7,7,132.88,2,0,6644,
2022,2,7,8,145.52,2,0,7276,
2022,2,7,9,234.84,2,0,7828,
2022,2,7,10,239.34,2,0,7978,
2022,2,7,11,238.5,2,0,7950,
2022,2,7,12,245.94,2,0,8198,
2022,2,7,13,254.7,2,0,8490,
2022,2,7,14,244.08,2,0,8136,
2022,2,7,15,233.67,2,0,7789,
2022,2,7,16,223.56,2,0,7452,
2022,2,7,17,227.46,2,0,7582,
2022,2,7,18,167.62,2,0,8381,
2022,2,7,19,189.56,2,0,9478,
2022,2,7,20,185,2,0,9250,
2022,2,7,21,177.06,2,0,8853,
2022,2,7,22,169.18,2,0,8459,
2022,2,7,23,156.7,2,0,7835,
2022,2,7,24,143.8,2,0,7190,
2022,2,8,1,133.94,3,0,6697,
2022,2,8,2,125.32,3,0,6266,
2022,2,8,3,120.76,3,0,6038,
2022,2,8,4,118.92,3,0,5946,
2022,2,8,5,116.88,3,0,5844,
2022,2,8,6,123.3,3,0,6165,
2022,2,8,7,133.86,3,0,6693,
2022,2,8,8,148.62,3,0,7431,
2022,2,8,9,240.12,3,0,8004,
2022,2,8,10,243.09,3,0,8103,
2022,2,8,11,245.07,3,0,8169,
2022,2,8,12,250.17,3,0,8339,
2022,2,8,13,258.51,3,0,8617,
2022,2,8,14,248.01,3,0,8267,
2022,2,8,15,235.83,3,0,7861,
2022,2,8,16,227.67,3,0,7589,
2022,2,8,17,226.83,3,0,7561,
2022,2,8,18,171.34,3,0,8567,
2022,2,8,19,193.42,3,0,9671,
2022,2,8,20,188.68,3,0,9434,
2022,2,8,21,183.12,3,0,9156,
2022,2,8,22,172.9,3,0,8645,
2022,2,8,23,161.06,3,0,8053,
2022,2,8,24,148.96,3,0,7448,
2022,2,9,1,133.6,4,0,6680,
2022,2,9,2,126.98,4,0,6349,
2022,2,9,3,126.52,4,0,6326,
2022,2,9,4,118.8,4,0,5940,
2022,2,9,5,118.3,4,0,5915,
2022,2,9,6,126,4,0,6300,
2022,2,9,7,134.1,4,0,6705,
2022,2,9,8,149.62,4,0,7481,
2022,2,9,9,224.43,4,0,8284,
2022,2,9,10,248.52,4,0,8229,
2022,2,9,11,246.87,4,0,8176,
2022,2,9,12,245.28,4,0,8610,
2022,2,9,13,258.3,4,0,8693,
2022,2,9,14,260.79,4,0,8299,
2022,2,9,15,248.97,4,0,8246,
2022,2,9,16,247.38,4,0,7879,
2022,2,9,17,236.37,4,0,7852,
2022,2,9,18,170.76,4,0,8538,
2022,2,9,19,194.96,4,0,9748,
2022,2,9,20,187.92,4,0,9396,
2022,2,9,21,182.92,4,0,9146,
2022,2,9,22,171.94,4,0,8597,
2022,2,9,23,158.96,4,0,7948,
2022,2,9,24,143.42,4,0,7171,
2022,2,10,1,136.2,5,0,6810,
2022,2,10,2,129.84,5,0,6492,
2022,2,10,3,123.26,5,0,6163,
2022,2,10,4,120.64,5,0,6032,
2022,2,10,5,119,5,0,5950,
2022,2,10,6,124.32,5,0,6216,
2022,2,10,7,135.86,5,0,6793,
2022,2,10,8,148.32,5,0,7416,
2022,2,10,9,244.5,5,0,8150,
2022,2,10,10,249.81,5,0,8327,
2022,2,10,11,253.62,5,0,8454,
2022,2,10,12,260.94,5,0,8698,
2022,2,10,13,263.73,5,0,8791,
2022,2,10,14,250.5,5,0,8350,
2022,2,10,15,246.69,5,0,8223,
2022,2,10,16,240.93,5,0,8031,
2022,2,10,17,243.21,5,0,8107,
2022,2,10,18,174.02,5,0,8701,
2022,2,10,19,191.92,5,0,9596,
2022,2,10,20,185.92,5,0,9296,
2022,2,10,21,182.22,5,0,9111,
2022,2,10,22,171.58,5,0,8579,
2022,2,10,23,160.66,5,0,8033,
2022,2,10,24,147.76,5,0,7388,
2022,2,11,1,137.66,6,1,6883,
2022,2,11,2,130.06,6,1,6503,
2022,2,11,3,124.8,6,1,6240,
2022,2,11,4,121.22,6,1,6061,
2022,2,11,5,119.08,6,1,5954,
2022,2,11,6,124.66,6,1,6233,
2022,2,11,7,126.52,6,1,6326,
2022,2,11,8,137.88,6,1,6894,
2022,2,11,9,143.94,6,1,7197,
2022,2,11,10,142.64,6,1,7132,
2022,2,11,11,144.12,6,1,7206,
2022,2,11,12,149.58,6,1,7479,
2022,2,11,13,158.72,6,1,7936,
2022,2,11,14,136.88,6,1,6844,
2022,2,11,15,128.96,6,1,6448,
2022,2,11,16,125.12,6,1,6256,
2022,2,11,17,124.62,6,1,6231,
2022,2,11,18,142.8,6,1,7140,
2022,2,11,19,168.76,6,1,8438,
2022,2,11,20,169.48,6,1,8474,
2022,2,11,21,168.46,6,1,8423,
2022,2,11,22,159.42,6,1,7971,
2022,2,11,23,148.16,6,1,7408,
2022,2,11,24,138.86,6,1,6943,
2022,2,12,1,125.64,7,1,6282,
2022,2,12,2,119.84,7,1,5992,
2022,2,12,3,116.76,7,1,5838,
2022,2,12,4,112.34,7,1,5617,
2022,2,12,5,110.68,7,1,5534,
2022,2,12,6,119.04,7,1,5952,
2022,2,12,7,132.56,7,1,6628,
2022,2,12,8,145.22,7,1,7261,
2022,2,12,9,153.44,7,1,7672,
2022,2,12,10,151.34,7,1,7567,
2022,2,12,11,152.04,7,1,7602,
2022,2,12,12,159.64,7,1,7982,
2022,2,12,13,162.34,7,1,8117,
2022,2,12,14,157.3,7,1,7865,
2022,2,12,15,151.26,7,1,7563,
2022,2,12,16,147.54,7,1,7377,
2022,2,12,17,149.86,7,1,7493,
2022,2,12,18,168.82,7,1,8441,
2022,2,12,19,193.34,7,1,9667,
2022,2,12,20,188.3,7,1,9415,
2022,2,12,21,184.9,7,1,9245,
2022,2,12,22,175.84,7,1,8792,
2022,2,12,23,157.86,7,1,7893,
2022,2,12,24,144.56,7,1,7228,
2022,2,13,1,135.28,1,0,6764,
2022,2,13,2,127.72,1,0,6386,
2022,2,13,3,124.28,1,0,6214,
2022,2,13,4,121.9,1,0,6095,
2022,2,13,5,122.22,1,0,6111,
2022,2,13,6,127.58,1,0,6379,
2022,2,13,7,139.68,1,0,6984,
2022,2,13,8,156.4,1,0,7820,
2022,2,13,9,253.5,1,0,8450,
2022,2,13,10,253.74,1,0,8458,
2022,2,13,11,249.48,1,0,8316,
2022,2,13,12,263.19,1,0,8773,
2022,2,13,13,267.06,1,0,8902,
2022,2,13,14,251.82,1,0,8394,
2022,2,13,15,245.67,1,0,8189,
2022,2,13,16,239.97,1,0,7999,
2022,2,13,17,236.67,1,0,7889,
2022,2,13,18,174.5,1,0,8725,
2022,2,13,19,197.46,1,0,9873,
2022,2,13,20,191.26,1,0,9563,
2022,2,13,21,186.68,1,0,9334,
2022,2,13,22,177.44,1,0,8872,
2022,2,13,23,161.2,1,0,8060,
2022,2,13,24,149.84,1,0,7492,
2022,2,14,1,137.96,2,0,6898,
2022,2,14,2,131.14,2,0,6557,
2022,2,14,3,126.64,2,0,6332,
2022,2,14,4,123.76,2,0,6188,
2022,2,14,5,123.9,2,0,6195,
2022,2,14,6,128.78,2,0,6439,
2022,2,14,7,140.26,2,0,7013,
2022,2,14,8,158.64,2,0,7932,
2022,2,14,9,253.83,2,0,8461,
2022,2,14,10,252.93,2,0,8431,
2022,2,14,11,255.69,2,0,8523,
2022,2,14,12,262.44,2,0,8748,
2022,2,14,13,271.08,2,0,9036,
2022,2,14,14,252.75,2,0,8425,
2022,2,14,15,250.89,2,0,8363,
2022,2,14,16,240.6,2,0,8020,
2022,2,14,17,241.05,2,0,8035,
2022,2,14,18,174.06,2,0,8703,
2022,2,14,19,200.08,2,0,10004,
2022,2,14,20,192.46,2,0,9623,
2022,2,14,21,189.36,2,0,9468,
2022,2,14,22,178.42,2,0,8921,
2022,2,14,23,160.24,2,0,8012,
2022,2,14,24,150.98,2,0,7549,
2022,2,15,1,140.1,3,0,7005,
2022,2,15,2,132.34,3,0,6617,
2022,2,15,3,129.24,3,0,6462,
2022,2,15,4,126.28,3,0,6314,
2022,2,15,5,126.16,3,0,6308,
