Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday
2022,5,14,12,203.68,7,1
2022,5,14,13,213.02,7,1
2022,5,14,14,216.58,7,1
2022,5,14,15,223.26,7,1
2022,5,14,16,226.36,7,1
2022,5,14,17,221.84,7,1
2022,5,14,18,214.56,7,1
2022,5,14,19,248.78,7,1
2022,5,14,20,263.84,7,1
2022,5,14,21,264.74,7,1
2022,5,14,22,261.4,7,1
2022,5,14,23,258.7,7,1
2022,5,14,24,250.94,7,1
2022,5,15,1,230.12,1,1
2022,5,15,2,219.58,1,1
2022,5,15,3,218.56,1,1
2022,5,15,4,217.24,1,1
2022,5,15,5,212.76,1,1
2022,5,15,6,196.88,1,1
2022,5,15,7,190.72,1,1
2022,5,15,8,194.52,1,1
2022,5,15,9,199.92,1,1
2022,5,15,10,204.26,1,1
2022,5,15,11,207.52,1,1
2022,5,15,12,217.06,1,1
2022,5,15,13,231.22,1,1
2022,5,15,14,233.6,1,1
2022,5,15,15,241.62,1,1
2022,5,15,16,241.94,1,1
2022,5,15,17,232.92,1,1
2022,5,15,18,221.24,1,1
2022,5,15,19,257.94,1,1
2022,5,15,20,272.36,1,1
2022,5,15,21,274.02,1,1
2022,5,15,22,274.78,1,1
2022,5,15,23,269.52,1,1
2022,5,15,24,257.12,1,1
2022,5,16,1,247.42,2,0
2022,5,16,2,242.68,2,0
2022,5,16,3,236.8,2,0
2022,5,16,4,230.94,2,0
2022,5,16,5,222.88,2,0
2022,5,16,6,204.8,2,0
2022,5,16,7,203.52,2,0
2022,5,16,8,201.32,2,0
2022,5,16,9,313.29,2,0
2022,5,16,10,322.89,2,0
2022,5,16,11,343.14,2,0
2022,5,16,12,347.61,2,0
2022,5,16,13,361.08,2,0
2022,5,16,14,361.83,2,0
2022,5,16,15,371.46,2,0
2022,5,16,16,373.23,2,0
2022,5,16,17,363.06,2,0
2022,5,16,18,234.04,2,0
2022,5,16,19,266.9,2,0
2022,5,16,20,278.54,2,0
2022,5,16,21,279.08,2,0
2022,5,16,22,272.48,2,0
2022,5,16,23,263.18,2,0
2022,5,16,24,254.94,2,0
2022,5,17,1,246.78,3,0
2022,5,17,2,237.72,3,0
2022,5,17,3,227.26,3,0
2022,5,17,4,223.68,3,0
2022,5,17,5,210.38,3,0
2022,5,17,6,187.22,3,0
2022,5,17,7,178.32,3,0
2022,5,17,8,163.3,3,0
2022,5,17,9,265.89,3,0
2022,5,17,10,290.52,3,0
2022,5,17,11,309.81,3,0
2022,5,17,12,330.78,3,0
2022,5,17,13,345.42,3,0
2022,5,17,14,348.87,3,0
2022,5,17,15,355.62,3,0
2022,5,17,16,361.11,3,0
2022,5,17,17,353.55,3,0
2022,5,17,18,226.24,3,0
2022,5,17,19,255.1,3,0
2022,5,17,20,262.88,3,0
2022,5,17,21,265.12,3,0
2022,5,17,22,269.08,3,0
2022,5,17,23,265.04,3,0
2022,5,17,24,260.76,3,0
2022,5,18,1,254.66,4,0
2022,5,18,2,246.24,4,0
2022,5,18,3,240.96,4,0
2022,5,18,4,279.32,4,0
2022,5,18,5,230.48,4,0
2022,5,18,6,214.92,4,0
2022,5,18,7,212.0,4,0
2022,5,18,8,212.42,4,0
2022,5,18,9,330.15,4,0
2022,5,18,10,341.88,4,0
2022,5,18,11,348.27,4,0
2022,5,18,12,358.86,4,0
2022,5,18,13,371.85,4,0
2022,5,18,14,373.14,4,0
2022,5,18,15,386.58,4,0
2022,5,18,16,384.48,4,0
2022,5,18,17,378.75,4,0
2022,5,18,18,237.04,4,0
2022,5,18,19,263.78,4,0
2022,5,18,20,276.18,4,0
2022,5,18,21,277.18,4,0
2022,5,18,22,270.24,4,0
2022,5,18,23,261.14,4,0
2022,5,18,24,259.34,4,0
2022,5,19,1,255.58,5,0
2022,5,19,2,246.92,5,0
2022,5,19,3,239.98,5,0
2022,5,19,4,233.34,5,0
2022,5,19,5,228.44,5,0
2022,5,19,6,208.82,5,0
2022,5,19,7,209.98,5,0
2022,5,19,8,209.18,5,0
2022,5,19,9,327.0,5,0
2022,5,19,10,344.88,5,0
2022,5,19,11,346.17,5,0
2022,5,19,12,359.61,5,0
2022,5,19,13,366.12,5,0
2022,5,19,14,365.7,5,0
2022,5,19,15,371.34,5,0
2022,5,19,16,362.25,5,0
2022,5,19,17,350.37,5,0
2022,5,19,18,224.72,5,0
2022,5,19,19,257.84,5,0
2022,5,19,20,256.14,5,0
2022,5,19,21,235.54,5,0
2022,5,19,22,222.84,5,0
2022,5,19,23,200.8,5,0
2022,5,19,24,186.94,5,0
2022,5,20,1,184.36,6,1
2022,5,20,2,180.3,6,1
2022,5,20,3,176.0,6,1
2022,5,20,4,174.32,6,1
2022,5,20,5,165.98,6,1
2022,5,20,6,153.26,6,1
2022,5,20,7,153.92,6,1
2022,5,20,8,152.66,6,1
2022,5,20,9,154.12,6,1
2022,5,20,10,158.82,6,1
2022,5,20,11,163.24,6,1
2022,5,20,12,175.8,6,1
2022,5,20,13,189.82,6,1
2022,5,20,14,186.76,6,1
2022,5,20,15,194.04,6,1
2022,5,20,16,192.32,6,1
2022,5,20,17,188.28,6,1
2022,5,20,18,185.94,6,1
2022,5,20,19,210.0,6,1
2022,5,20,20,234.7,6,1
2022,5,20,21,234.98,6,1
2022,5,20,22,240.02,6,1
2022,5,20,23,239.72,6,1
2022,5,20,24,235.66,6,1
2022,5,21,1,227.34,7,1
2022,5,21,2,216.74,7,1
2022,5,21,3,202.56,7,1
2022,5,21,4,181.66,7,1
2022,5,21,5,165.0,7,1
2022,5,21,6,103.06,7,1
2022,5,21,7,88.46,7,1
2022,5,21,8,87.92,7,1
2022,5,21,9,91.6,7,1
2022,5,21,10,113.16,7,1
2022,5,21,11,132.1,7,1
2022,5,21,12,145.32,7,1
2022,5,21,13,158.92,7,1
2022,5,21,14,165.06,7,1
2022,5,21,15,179.08,7,1
2022,5,21,16,183.0,7,1
2022,5,21,17,184.32,7,1
2022,5,21,18,188.32,7,1
2022,5,21,19,212.48,7,1
2022,5,21,20,219.24,7,1
2022,5,21,21,217.92,7,1
2022,5,21,22,218.38,7,1
2022,5,21,23,215.84,7,1
2022,5,21,24,213.22,7,1
2022,5,22,1,206.1,1,0
2022,5,22,2,199.4,1,0
2022,5,22,3,194.66,1,0
2022,5,22,4,190.18,1,0
2022,5,22,5,181.84,1,0
2022,5,22,6,175.02,1,0
2022,5,22,7,176.9,1,0
2022,5,22,8,178.28,1,0
2022,5,22,9,282.93,1,0
2022,5,22,10,304.95,1,0
2022,5,22,11,312.39,1,0
2022,5,22,12,328.53,1,0
2022,5,22,13,335.58,1,0
2022,5,22,14,333.0,1,0
2022,5,22,15,343.29,1,0
2022,5,22,16,347.01,1,0
2022,5,22,17,332.94,1,0
2022,5,22,18,220.54,1,0
2022,5,22,19,257.18,1,0
2022,5,22,20,264.34,1,0
2022,5,22,21,269.12,1,0
2022,5,22,22,266.78,1,0
2022,5,22,23,266.42,1,0
2022,5,22,24,262.2,1,0
2022,5,23,1,214.46,2,0
2022,5,23,2,208.24,2,0
2022,5,23,3,200.06,2,0
2022,5,23,4,194.2,2,0
2022,5,23,5,188.08,2,0
2022,5,23,6,172.68,2,0
2022,5,23,7,172.44,2,0
2022,5,23,8,172.86,2,0
2022,5,23,9,269.31,2,0
2022,5,23,10,284.67,2,0
2022,5,23,11,287.79,2,0
2022,5,23,12,290.85,2,0
2022,5,23,13,300.84,2,0
2022,5,23,14,288.18,2,0
2022,5,23,15,290.55,2,0
2022,5,23,16,281.52,2,0
2022,5,23,17,279.33,2,0
2022,5,23,18,190.62,2,0
2022,5,23,19,215.54,2,0
2022,5,23,20,227.1,2,0
2022,5,23,21,229.44,2,0
2022,5,23,22,227.22,2,0
2022,5,23,23,220.6,2,0
2022,5,23,24,212.8,2,0
2022,5,24,1,258.3,3,0
2022,5,24,2,251.14,3,0
2022,5,24,3,241.46,3,0
2022,5,24,4,234.68,3,0
2022,5,24,5,226.14,3,0
2022,5,24,6,206.6,3,0
2022,5,24,7,206.62,3,0
2022,5,24,8,205.52,3,0
2022,5,24,9,308.28,3,0
2022,5,24,10,327.6,3,0
2022,5,24,11,342.57,3,0
2022,5,24,12,346.02,3,0
2022,5,24,13,359.79,3,0
2022,5,24,14,366.18,3,0
2022,5,24,15,363.66,3,0
2022,5,24,16,363.57,3,0
2022,5,24,17,368.4,3,0
2022,5,24,18,231.08,3,0
2022,5,24,19,262.82,3,0
2022,5,24,20,271.76,3,0
2022,5,24,21,278.46,3,0
2022,5,24,22,270.98,3,0
2022,5,24,23,275.42,3,0
2022,5,24,24,267.42,3,0
2022,5,25,1,257.92,4,0
2022,5,25,2,247.46,4,0
2022,5,25,3,242.32,4,0
2022,5,25,4,237.62,4,0
2022,5,25,5,226.88,4,0
2022,5,25,6,207.1,4,0
2022,5,25,7,201.92,4,0
2022,5,25,8,198.62,4,0
2022,5,25,9,311.43,4,0
2022,5,25,10,333.24,4,0
2022,5,25,11,337.71,4,0
2022,5,25,12,348.72,4,0
2022,5,25,13,346.32,4,0
2022,5,25,14,334.02,4,0
2022,5,25,15,340.83,4,0
2022,5,25,16,340.56,4,0
2022,5,25,17,330.27,4,0
2022,5,25,18,218.06,4,0
2022,5,25,19,246.04,4,0
2022,5,25,20,259.2,4,0
2022,5,25,21,256.04,4,0
2022,5,25,22,250.94,4,0
2022,5,25,23,246.1,4,0
2022,5,25,24,237.52,4,0
2022,5,26,1,229.06,5,0
2022,5,26,2,219.36,5,0
2022,5,26,3,216.54,5,0
2022,5,26,4,210.36,5,0
2022,5,26,5,203.02,5,0
2022,5,26,6,186.66,5,0
2022,5,26,7,185.16,5,0
2022,5,26,8,189.48,5,0
2022,5,26,9,306.36,5,0
2022,5,26,10,326.79,5,0
2022,5,26,11,338.13,5,0
2022,5,26,12,352.59,5,0
2022,5,26,13,363.39,5,0
2022,5,26,14,360.12,5,0
2022,5,26,15,366.93,5,0
2022,5,26,16,363.48,5,0
2022,5,26,17,354.42,5,0
2022,5,26,18,222.22,5,0
2022,5,26,19,249.24,5,0
2022,5,26,20,267.22,5,0
2022,5,26,21,263.6,5,0
2022,5,26,22,257.82,5,0
2022,5,26,23,255.84,5,0
2022,5,26,24,253.62,5,0
2022,5,27,1,241.66,6,1
2022,5,27,2,236.68,6,1
2022,5,27,3,228.84,6,1
2022,5,27,4,218.98,6,1
2022,5,27,5,212.86,6,1
2022,5,27,6,192.12,6,1
2022,5,27,7,187.86,6,1
2022,5,27,8,181.0,6,1
2022,5,27,9,182.48,6,1
2022,5,27,10,188.1,6,1
2022,5,27,11,195.32,6,1
2022,5,27,12,202.36,6,1
2022,5,27,13,213.14,6,1
2022,5,27,14,201.3,6,1
2022,5,27,15,204.82,6,1
2022,5,27,16,188.84,6,1
2022,5,27,17,189.04,6,1
2022,5,27,18,178.2,6,1
2022,5,27,19,204.66,6,1
2022,5,27,20,234.42,6,1
2022,5,27,21,237.38,6,1
2022,5,27,22,236.36,6,1
2022,5,27,23,236.4,6,1
2022,5,27,24,233.26,6,1
2022,5,28,1,225.34,7,1
2022,5,28,2,214.44,7,1
2022,5,28,3,210.3,7,1
2022,5,28,4,203.18,7,1
2022,5,28,5,200.14,7,1
2022,5,28,6,181.96,7,1
2022,5,28,7,183.32,7,1
2022,5,28,8,184.7,7,1
2022,5,28,9,189.38,7,1
2022,5,28,10,198.22,7,1
2022,5,28,11,205.54,7,1
2022,5,28,12,214.04,7,1
2022,5,28,13,225.5,7,1
2022,5,28,14,226.38,7,1
2022,5,28,15,231.54,7,1
2022,5,28,16,225.38,7,1
2022,5,28,17,219.76,7,1
2022,5,28,18,205.64,7,1
2022,5,28,19,236.66,7,1
2022,5,28,20,243.06,7,1
2022,5,28,21,243.58,7,1
2022,5,28,22,239.46,7,1
2022,5,28,23,239.14,7,1
2022,5,28,24,235.54,7,1
2022,5,29,1,230.3,1,0
2022,5,29,2,223.1,1,0
2022,5,29,3,215.64,1,0
2022,5,29,4,211.82,1,0
2022,5,29,5,202.86,1,0
2022,5,29,6,188.18,1,0
2022,5,29,7,190.6,1,0
2022,5,29,8,188.52,1,0
2022,5,29,9,293.97,1,0
2022,5,29,10,308.37,1,0
2022,5,29,11,321.03,1,0
2022,5,29,12,330.69,1,0
2022,5,29,13,338.46,1,0
2022,5,29,14,324.45,1,0
2022,5,29,15,342.96,1,0
2022,5,29,16,340.29,1,0
2022,5,29,17,338.16,1,0
2022,5,29,18,216.1,1,0
2022,5,29,19,247.92,1,0
2022,5,29,20,265.3,1,0
2022,5,29,21,266.06,1,0
2022,5,29,22,261.6,1,0
2022,5,29,23,257.1,1,0
2022,5,29,24,252.62,1,0
2022,5,30,1,240.16,2,0
2022,5,30,2,235.26,2,0
2022,5,30,3,230.18,2,0
2022,5,30,4,223.78,2,0
2022,5,30,5,217.38,2,0
2022,5,30,6,198.82,2,0
2022,5,30,7,196.94,2,0
2022,5,30,8,200.76,2,0
2022,5,30,9,316.38,2,0
2022,5,30,10,328.74,2,0
2022,5,30,11,333.33,2,0
2022,5,30,12,342.3,2,0
2022,5,30,13,346.47,2,0
2022,5,30,14,342.33,2,0
2022,5,30,15,357.12,2,0
2022,5,30,16,352.95,2,0
2022,5,30,17,343.86,2,0
2022,5,30,18,221.16,2,0
2022,5,30,19,255.56,2,0
2022,5,30,20,269.3,2,0
2022,5,30,21,274.26,2,0
2022,5,30,22,270.04,2,0
2022,5,30,23,266.52,2,0
2022,5,30,24,262.92,2,0
2022,5,31,1,253.18,3,0
2022,5,31,2,245.92,3,0
2022,5,31,3,239.22,3,0
2022,5,31,4,232.54,3,0
2022,5,31,5,224.58,3,0
2022,5,31,6,207.6,3,0
2022,5,31,7,205.2,3,0
2022,5,31,8,202.02,3,0
2022,5,31,9,322.53,3,0
2022,5,31,10,337.44,3,0
2022,5,31,11,342.9,3,0
2022,5,31,12,346.89,3,0
2022,5,31,13,354.87,3,0
2022,5,31,14,345.33,3,0
2022,5,31,15,350.16,3,0
2022,5,31,16,348.6,3,0
2022,5,31,17,347.19,3,0
2022,5,31,18,221.56,3,0
2022,5,31,19,253.64,3,0
2022,5,31,20,270.82,3,0
2022,5,31,21,273.1,3,0
2022,5,31,22,270.04,3,0
2022,5,31,23,266.08,3,0
2022,5,31,24,260.42,3,0
2022,6,1,1,251.76,4,0
2022,6,1,2,245.68,4,0
2022,6,1,3,238.4,4,0
2022,6,1,4,232.58,4,0
2022,6,1,5,225.44,4,0
2022,6,1,6,212.7,4,0
2022,6,1,7,208.56,4,0
2022,6,1,8,206.14,4,0
2022,6,1,9,329.97,4,0
2022,6,1,10,336.21,4,0
2022,6,1,11,343.8,4,0
2022,6,1,12,356.58,4,0
2022,6,1,13,357.51,4,0
2022,6,1,14,360.87,4,0
2022,6,1,15,368.79,4,0
2022,6,1,16,360.75,4,0
2022,6,1,17,347.88,4,0
2022,6,1,18,222.62,4,0
2022,6,1,19,255.74,4,0
2022,6,1,20,275.94,4,0
2022,6,1,21,274.68,4,0
2022,6,1,22,272.7,4,0
2022,6,1,23,268.72,4,0
2022,6,1,24,265.8,4,0
2022,6,2,1,271.46,5,0
2022,6,2,2,260.72,5,0
2022,6,2,3,260.04,5,0
2022,6,2,4,256.4,5,0
2022,6,2,5,251.4,5,0
2022,6,2,6,234.02,5,0
2022,6,2,7,228.08,5,0
2022,6,2,8,223.92,5,0
2022,6,2,9,346.14,5,0
2022,6,2,10,358.86,5,0
2022,6,2,11,371.64,5,0
2022,6,2,12,379.17,5,0
2022,6,2,13,385.74,5,0
2022,6,2,14,377.76,5,0
2022,6,2,15,386.37,5,0
2022,6,2,16,389.67,5,0
2022,6,2,17,370.14,5,0
2022,6,2,18,236.96,5,0
2022,6,2,19,259.9,5,0
2022,6,2,20,281.62,5,0
2022,6,2,21,278.58,5,0
2022,6,2,22,278.64,5,0
2022,6,2,23,276.78,5,0
2022,6,2,24,268.94,5,0
2022,6,3,1,243.82,6,1
2022,6,3,2,240.6,6,1
2022,6,3,3,235.32,6,1
2022,6,3,4,231.5,6,1
2022,6,3,5,222.1,6,1
2022,6,3,6,201.4,6,1
2022,6,3,7,198.62,6,1
2022,6,3,8,191.48,6,1
2022,6,3,9,187.88,6,1
2022,6,3,10,189.28,6,1
2022,6,3,11,193.4,6,1
2022,6,3,12,198.78,6,1
2022,6,3,13,202.34,6,1
2022,6,3,14,198.3,6,1
2022,6,3,15,204.0,6,1
2022,6,3,16,200.2,6,1
2022,6,3,17,194.08,6,1
2022,6,3,18,184.82,6,1
2022,6,3,19,217.62,6,1
2022,6,3,20,251.06,6,1
2022,6,3,21,254.5,6,1
2022,6,3,22,253.5,6,1
2022,6,3,23,252.14,6,1
2022,6,3,24,248.82,6,1
2022,6,4,1,239.86,7,1
2022,6,4,2,232.12,7,1
2022,6,4,3,224.04,7,1
2022,6,4,4,214.12,7,1
2022,6,4,5,207.44,7,1
2022,6,4,6,190.1,7,1
2022,6,4,7,188.2,7,1
2022,6,4,8,185.3,7,1
2022,6,4,9,186.34,7,1
2022,6,4,10,196.52,7,1
2022,6,4,11,201.52,7,1
2022,6,4,12,204.44,7,1
2022,6,4,13,212.16,7,1
2022,6,4,14,211.94,7,1
2022,6,4,15,216.94,7,1
2022,6,4,16,216.74,7,1
2022,6,4,17,212.48,7,1
2022,6,4,18,209.8,7,1
2022,6,4,19,238.16,7,1
2022,6,4,20,256.92,7,1
2022,6,4,21,260.72,7,1
2022,6,4,22,259.54,7,1
2022,6,4,23,249.82,7,1
2022,6,4,24,246.56,7,1
2022,6,5,1,235.94,1,0
2022,6,5,2,231.0,1,0
2022,6,5,3,223.16,1,0
2022,6,5,4,218.6,1,0
2022,6,5,5,213.24,1,0
2022,6,5,6,202.42,1,0
2022,6,5,7,201.14,1,0
2022,6,5,8,205.34,1,0
2022,6,5,9,320.64,1,0
2022,6,5,10,329.01,1,0
2022,6,5,11,346.68,1,0
2022,6,5,12,353.73,1,0
2022,6,5,13,359.91,1,0
2022,6,5,14,365.82,1,0
2022,6,5,15,371.31,1,0
2022,6,5,16,368.52,1,0
2022,6,5,17,361.47,1,0
2022,6,5,18,230.56,1,0
2022,6,5,19,256.1,1,0
2022,6,5,20,273.84,1,0
2022,6,5,21,276.66,1,0
2022,6,5,22,276.22,1,0
2022,6,5,23,275.42,1,0
2022,6,5,24,271.8,1,0
2022,6,6,1,264.58,2,0
2022,6,6,2,254.2,2,0
2022,6,6,3,243.1,2,0
2022,6,6,4,240.08,2,0
2022,6,6,5,231.78,2,0
2022,6,6,6,220.14,2,0
2022,6,6,7,217.58,2,0
2022,6,6,8,212.72,2,0
2022,6,6,9,331.98,2,0
2022,6,6,10,335.67,2,0
2022,6,6,11,341.46,2,0
2022,6,6,12,355.44,2,0
2022,6,6,13,364.56,2,0
2022,6,6,14,366.63,2,0
2022,6,6,15,372.45,2,0
2022,6,6,16,377.22,2,0
2022,6,6,17,359.52,2,0
2022,6,6,18,232.14,2,0
2022,6,6,19,260.12,2,0
2022,6,6,20,275.88,2,0
2022,6,6,21,280.08,2,0
2022,6,6,22,269.88,2,0
2022,6,6,23,265.24,2,0
2022,6,6,24,264.86,2,0
2022,6,7,1,254.8,3,0
2022,6,7,2,244.9,3,0
2022,6,7,3,238.42,3,0
2022,6,7,4,234.5,3,0
2022,6,7,5,223.94,3,0
2022,6,7,6,214.24,3,0
2022,6,7,7,213.28,3,0
2022,6,7,8,215.9,3,0
2022,6,7,9,333.81,3,0
2022,6,7,10,344.52,3,0
2022,6,7,11,350.73,3,0
2022,6,7,12,357.0,3,0
2022,6,7,13,362.64,3,0
2022,6,7,14,369.18,3,0
2022,6,7,15,372.78,3,0
2022,6,7,16,362.34,3,0
2022,6,7,17,352.68,3,0
2022,6,7,18,228.26,3,0
2022,6,7,19,254.56,3,0
2022,6,7,20,268.84,3,0
2022,6,7,21,271.1,3,0
2022,6,7,22,271.74,3,0
2022,6,7,23,271.62,3,0
2022,6,7,24,268.12,3,0
2022,6,8,1,256.22,4,0
2022,6,8,2,249.86,4,0
2022,6,8,3,238.76,4,0
2022,6,8,4,235.12,4,0
2022,6,8,5,231.44,4,0
2022,6,8,6,217.86,4,0
2022,6,8,7,215.12,4,0
2022,6,8,8,217.9,4,0
2022,6,8,9,334.59,4,0
2022,6,8,10,354.09,4,0
2022,6,8,11,361.2,4,0
2022,6,8,12,367.26,4,0
2022,6,8,13,372.87,4,0
2022,6,8,14,374.46,4,0
2022,6,8,15,377.13,4,0
2022,6,8,16,376.23,4,0
2022,6,8,17,377.67,4,0
2022,6,8,18,240.62,4,0
2022,6,8,19,265.34,4,0
2022,6,8,20,279.78,4,0
2022,6,8,21,283.86,4,0
2022,6,8,22,283.6,4,0
2022,6,8,23,285.02,4,0
2022,6,8,24,281.9,4,0
2022,6,9,1,270.5,5,0
2022,6,9,2,261.78,5,0
2022,6,9,3,259.58,5,0
2022,6,9,4,254.38,5,0
2022,6,9,5,248.4,5,0
2022,6,9,6,231.9,5,0
2022,6,9,7,221.1,5,0
2022,6,9,8,210.46,5,0
2022,6,9,9,314.13,5,0
2022,6,9,10,324.21,5,0
2022,6,9,11,309.12,5,0
2022,6,9,12,305.52,5,0
2022,6,9,13,301.08,5,0
2022,6,9,14,299.19,5,0
2022,6,9,15,301.02,5,0
2022,6,9,16,303.39,5,0
2022,6,9,17,302.19,5,0
2022,6,9,18,202.88,5,0
2022,6,9,19,223.64,5,0
2022,6,9,20,240.88,5,0
2022,6,9,21,238.54,5,0
2022,6,9,22,232.22,5,0
2022,6,9,23,228.6,5,0
2022,6,9,24,224.6,5,0
2022,6,10,1,214.68,6,1
2022,6,10,2,209.56,6,1
2022,6,10,3,202.14,6,1
2022,6,10,4,192.62,6,1
2022,6,10,5,189.4,6,1
2022,6,10,6,178.18,6,1
2022,6,10,7,175.12,6,1
2022,6,10,8,171.44,6,1
2022,6,10,9,174.2,6,1
2022,6,10,10,177.0,6,1
2022,6,10,11,184.1,6,1
2022,6,10,12,196.08,6,1
2022,6,10,13,210.92,6,1
2022,6,10,14,202.32,6,1
2022,6,10,15,211.94,6,1
2022,6,10,16,209.86,6,1
2022,6,10,17,199.2,6,1
2022,6,10,18,188.9,6,1
2022,6,10,19,220.08,6,1
2022,6,10,20,248.08,6,1
2022,6,10,21,256.82,6,1
2022,6,10,22,258.42,6,1
2022,6,10,23,255.74,6,1
2022,6,10,24,253.46,6,1
2022,6,11,1,241.18,7,1
2022,6,11,2,235.86,7,1
2022,6,11,3,228.32,7,1
2022,6,11,4,221.6,7,1
2022,6,11,5,215.44,7,1
2022,6,11,6,201.82,7,1
2022,6,11,7,201.12,7,1
2022,6,11,8,198.6,7,1
2022,6,11,9,202.94,7,1
2022,6,11,10,210.98,7,1
2022,6,11,11,218.98,7,1
2022,6,11,12,225.8,7,1
2022,6,11,13,236.92,7,1
2022,6,11,14,235.64,7,1
2022,6,11,15,243.28,7,1
2022,6,11,16,243.7,7,1
2022,6,11,17,236.04,7,1
2022,6,11,18,230.88,7,1
2022,6,11,19,258.78,7,1
2022,6,11,20,277.48,7,1
2022,6,11,21,280.22,7,1
2022,6,11,22,280.88,7,1
2022,6,11,23,281.42,7,1
2022,6,11,24,281.02,7,1
2022,6,12,1,270.8,1,0
2022,6,12,2,263.82,1,0
2022,6,12,3,254.08,1,0
2022,6,12,4,244.36,1,0
2022,6,12,5,236.44,1,0
2022,6,12,6,217.78,1,0
2022,6,12,7,214.8,1,0
2022,6,12,8,209.1,1,0
2022,6,12,9,322.8,1,0
2022,6,12,10,339.3,1,0
2022,6,12,11,348.99,1,0
2022,6,12,12,357.96,1,0
2022,6,12,13,370.35,1,0
2022,6,12,14,370.38,1,0
2022,6,12,15,378.6,1,0
2022,6,12,16,374.79,1,0
2022,6,12,17,371.16,1,0
2022,6,12,18,232.66,1,0
2022,6,12,19,252.2,1,0
2022,6,12,20,271.78,1,0
2022,6,12,21,274.08,1,0
2022,6,12,22,273.9,1,0
2022,6,12,23,275.22,1,0
2022,6,12,24,272.76,1,0
2022,6,13,1,270.8,2,0
2022,6,13,2,263.82,2,0
2022,6,13,3,254.08,2,0
2022,6,13,4,244.36,2,0
2022,6,13,5,236.44,2,0
2022,6,13,6,217.78,2,0
2022,6,13,7,214.8,2,0
2022,6,13,8,209.1,2,0
2022,6,13,9,322.8,2,0
2022,6,13,10,339.3,2,0
2022,6,13,11,348.99,2,0
2022,6,13,12,357.96,2,0
2022,6,13,13,370.35,2,0
2022,6,13,14,370.38,2,0
2022,6,13,15,378.6,2,0
2022,6,13,16,374.79,2,0
2022,6,13,17,371.16,2,0
2022,6,13,18,232.66,2,0
2022,6,13,19,252.2,2,0
2022,6,13,20,271.78,2,0
2022,6,13,21,274.08,2,0
2022,6,13,22,273.9,2,0
2022,6,13,23,275.22,2,0
2022,6,13,24,272.76,2,0
2022,6,14,1,243.2,3,0
2022,6,14,2,240.66,3,0
2022,6,14,3,232.98,3,0
2022,6,14,4,228.4,3,0
2022,6,14,5,225.28,3,0
2022,6,14,6,212.5,3,0
2022,6,14,7,208.2,3,0
2022,6,14,8,209.66,3,0
2022,6,14,9,333.15,3,0
2022,6,14,10,348.24,3,0
2022,6,14,11,350.1,3,0
2022,6,14,12,355.26,3,0
2022,6,14,13,357.66,3,0
2022,6,14,14,365.16,3,0
2022,6,14,15,362.76,3,0
2022,6,14,16,359.7,3,0
2022,6,14,17,344.01,3,0
2022,6,14,18,225.14,3,0
2022,6,14,19,243.86,3,0
2022,6,14,20,261.96,3,0
2022,6,14,21,268.22,3,0
2022,6,14,22,263.98,3,0
2022,6,14,23,264.56,3,0
2022,6,14,24,262.3,3,0
2022,6,15,1,259.26,4,0
2022,6,15,2,252.42,4,0
2022,6,15,3,244.7,4,0
2022,6,15,4,236.96,4,0
2022,6,15,5,231.8,4,0
2022,6,15,6,215.82,4,0
2022,6,15,7,212.26,4,0
2022,6,15,8,212.18,4,0
2022,6,15,9,331.05,4,0
2022,6,15,10,341.4,4,0
2022,6,15,11,342.69,4,0
2022,6,15,12,348.0,4,0
2022,6,15,13,353.55,4,0
2022,6,15,14,358.32,4,0
2022,6,15,15,360.57,4,0
2022,6,15,16,355.53,4,0
2022,6,15,17,344.37,4,0
2022,6,15,18,220.94,4,0
2022,6,15,19,248.78,4,0
2022,6,15,20,269.1,4,0
2022,6,15,21,269.6,4,0
2022,6,15,22,269.36,4,0
2022,6,15,23,270.42,4,0
2022,6,15,24,270.36,4,0
2022,6,16,1,260.12,5,0
2022,6,16,2,244.56,5,0
2022,6,16,3,241.92,5,0
2022,6,16,4,236.44,5,0
2022,6,16,5,230.12,5,0
2022,6,16,6,211.96,5,0
2022,6,16,7,205.24,5,0
2022,6,16,8,204.68,5,0
2022,6,16,9,310.92,5,0
2022,6,16,10,330.87,5,0
2022,6,16,11,347.7,5,0
2022,6,16,12,351.03,5,0
2022,6,16,13,350.79,5,0
2022,6,16,14,339.81,5,0
2022,6,16,15,347.76,5,0
2022,6,16,16,340.2,5,0
2022,6,16,17,320.22,5,0
2022,6,16,18,212.1,5,0
2022,6,16,19,236.74,5,0
2022,6,16,20,259.1,5,0
2022,6,16,21,264.14,5,0
2022,6,16,22,261.1,5,0
2022,6,16,23,256.68,5,0
2022,6,16,24,254.6,5,0
2022,6,17,1,249.72,6,1
2022,6,17,2,236.7,6,1
2022,6,17,3,223.66,6,1
2022,6,17,4,212.46,6,1
2022,6,17,5,207.2,6,1
2022,6,17,6,184.46,6,1
2022,6,17,7,177.14,6,1
2022,6,17,8,168.28,6,1
2022,6,17,9,167.22,6,1
2022,6,17,10,159.76,6,1
2022,6,17,11,155.32,6,1
2022,6,17,12,162.08,6,1
2022,6,17,13,174.34,6,1
2022,6,17,14,170.08,6,1
2022,6,17,15,163.84,6,1
2022,6,17,16,151.44,6,1
