Year,Month,Day,Hour,Demand
2016,11,17,21,1147.484
2016,11,17,22,1089.9117
2016,11,17,23,1022.5896
2016,11,18,0,946.7652
2016,11,18,1,917.8822
2016,11,18,2,897.8401
2016,11,18,3,879.9909
2016,11,18,4,886.919
2016,11,18,5,914.0517
2016,11,18,6,931.2956
2016,11,18,7,1067.0303
2016,11,18,8,1204.0685
2016,11,18,9,1292.2533
2016,11,18,10,1344.3374
2016,11,18,11,1390.8984
2016,11,18,12,1388.4236
2016,11,18,13,1386.1187
2016,11,18,14,1419.2061
2016,11,18,15,1351.9767
2016,11,18,16,1297.6777
2016,11,18,17,1223.9757
2016,11,18,18,1289.0743
2016,11,18,19,1269.6826
2016,11,18,20,1233.0517
2016,11,18,21,1177.126
2016,11,18,22,1120.0801
2016,11,18,23,1063.1571
2016,11,19,0,1021.6802
2016,11,19,1,989.0894
2016,11,19,2,955.546
2016,11,19,3,941.489
2016,11,19,4,942.4516
2016,11,19,5,946.9864
2016,11,19,6,923.697
2016,11,19,7,981.6068
2016,11,19,8,1069.7893
2016,11,19,9,1143.2065
2016,11,19,10,1215.4491
2016,11,19,11,1221.6769
2016,11,19,12,1195.914
2016,11,19,13,1206.6031
2016,11,19,14,1186.2345
2016,11,19,15,1159.9354
2016,11,19,16,1138.9307
2016,11,19,17,1145.4537
2016,11,19,18,1195.349
2016,11,19,19,1196.1093
2016,11,19,20,1151.9683
2016,11,19,21,1104.2316
2016,11,19,22,1048.2464
2016,11,19,23,1010.0461
2016,11,20,0,968.6467
2016,11,20,1,918.7107
2016,11,20,2,904.8348
2016,11,20,3,889.4001
2016,11,20,4,876.6151
2016,11,20,5,871.3496
2016,11,20,6,827.7316
2016,11,20,7,841.379
2016,11,20,8,897.9702
2016,11,20,9,948.9818
2016,11,20,10,994.7296
2016,11,20,11,1039.7252
2016,11,20,12,1057.7656
2016,11,20,13,1060.639
2016,11,20,14,1001.1792
2016,11,20,15,975.4594
2016,11,20,16,951.164
2016,11,20,17,979.1125
2016,11,20,18,1053.9549
2016,11,20,19,1060.5204
2016,11,20,20,1044.9964
2016,11,20,21,1020.194
2016,11,20,22,977.0168
2016,11,20,23,924.1418
2016,11,21,0,875.3698
2016,11,21,1,835.64
2016,11,21,2,812.9345
2016,11,21,3,809.182
2016,11,21,4,818.7786
2016,11,21,5,848.1696
2016,11,21,6,882.0477
2016,11,21,7,998.9308
2016,11,21,8,1150.3985
2016,11,21,9,1218.4584
2016,11,21,10,1260.0391
2016,11,21,11,1292.7084
2016,11,21,12,1261.5911
2016,11,21,13,1273.0283
2016,11,21,14,1260.1923
2016,11,21,15,1241.5814
2016,11,21,16,1176.6585
2016,11,21,17,1149.4352
2016,11,21,18,1166.9316
2016,11,21,19,1119.5592
2016,11,21,20,1056.0185
2016,11,21,21,1006.0207
2016,11,21,22,937.8242
2016,11,21,23,863.3179
2016,11,22,0,820.6608
2016,11,22,1,791.247
2016,11,22,2,777.2255
2016,11,22,3,762.6829
2016,11,22,4,773.8782
2016,11,22,5,795.6866
2016,11,22,6,833.3571
2016,11,22,7,906.0131
2016,11,22,8,1023.5487
2016,11,22,9,1057.2655
2016,11,22,10,1139.0155
2016,11,22,11,1183.2207
2016,11,22,12,1176.8546
2016,11,22,13,1154.9638
2016,11,22,14,1129.8934
2016,11,22,15,1083.5059
2016,11,22,16,1037.0062
2016,11,22,17,1020.411
2016,11,22,18,1078.9449
2016,11,22,19,1050.1653
2016,11,22,20,1007.3273
2016,11,22,21,951.8468
2016,11,22,22,897.2963
2016,11,22,23,845.5031
2016,11,23,0,805.4808
2016,11,23,1,783.3857
2016,11,23,2,763.9481
2016,11,23,3,751.6861
2016,11,23,4,744.4264
2016,11,23,5,801.0381
2016,11,23,6,830.1612
2016,11,23,7,961.8489
2016,11,23,8,1115.8478
2016,11,23,9,1176.6576
2016,11,23,10,1234.6702
2016,11,23,11,1263.5006
2016,11,23,12,1257.5198
2016,11,23,13,1259.4506
2016,11,23,14,1256.5104
2016,11,23,15,1241.057
2016,11,23,16,1197.2324
2016,11,23,17,1199.5262
2016,11,23,18,1199.5008
2016,11,23,19,1162.4882
2016,11,23,20,1126.2089
2016,11,23,21,1075.2554
2016,11,23,22,995.8665
2016,11,23,23,924.8076
2016,11,24,0,864.1188
2016,11,24,1,830.4778
2016,11,24,2,827.6826
2016,11,24,3,810.1171
2016,11,24,4,824.8008
2016,11,24,5,849.8036
2016,11,24,6,877.3092
2016,11,24,7,1002.4272
2016,11,24,8,1199.3158
2016,11,24,9,1277.0505
2016,11,24,10,1349.481
2016,11,24,11,1374.6817
2016,11,24,12,1368.9265
2016,11,24,13,1404.618
2016,11,24,14,1379.5378
2016,11,24,15,1377.4426
2016,11,24,16,1280.0469
2016,11,24,17,1220.2363
2016,11,24,18,1266.1172
2016,11,24,19,1246.623
2016,11,24,20,1203.2911
2016,11,24,21,1153.4487
2016,11,24,22,1098.2612
2016,11,24,23,1024.9012
2016,11,25,0,958.6818
2016,11,25,1,918.0683
2016,11,25,2,893.6645
2016,11,25,3,886.177
2016,11,25,4,881.4371
2016,11,25,5,910.3038
2016,11,25,6,941.1162
2016,11,25,7,1107.5796
2016,11,25,8,1220.4176
2016,11,25,9,1295.2381
2016,11,25,10,1364.6452
2016,11,25,11,1389.6155
2016,11,25,12,1396.0811
2016,11,25,13,1433.5633
2016,11,25,14,1413.1031
2016,11,25,15,1366.0436
2016,11,25,16,1296.682
2016,11,25,17,1206.7062
2016,11,25,18,1266.939
2016,11,25,19,1274.735
2016,11,25,20,1238.499
2016,11,25,21,1206.5385
2016,11,25,22,1155.9505
2016,11,25,23,1073.0234
2016,11,26,0,1033.135
2016,11,26,1,987.8976
2016,11,26,2,956.6077
2016,11,26,3,918.9918
2016,11,26,4,928.6307
2016,11,26,5,933.9792
2016,11,26,6,922.8243
2016,11,26,7,979.5229
2016,11,26,8,1089.2715
2016,11,26,9,1178.6168
2016,11,26,10,1215.4965
2016,11,26,11,1253.8553
2016,11,26,12,1237.6876
2016,11,26,13,1209.6462
2016,11,26,14,1166.5726
2016,11,26,15,1133.4254
2016,11,26,16,1106.8268
2016,11,26,17,1102.5942
2016,11,26,18,1150.1406
2016,11,26,19,1171.329
2016,11,26,20,1148.5129
2016,11,26,21,1103.9439
2016,11,26,22,1051.5251
2016,11,26,23,1010.4046
2016,11,27,0,977.1712
2016,11,27,1,924.6241
2016,11,27,2,898.662
2016,11,27,3,879.3378
2016,11,27,4,871.7943
2016,11,27,5,868.6282
2016,11,27,6,826.2683
2016,11,27,7,862.3175
2016,11,27,8,905.1781
2016,11,27,9,977.3735
2016,11,27,10,1029.5167
2016,11,27,11,1066.7777
2016,11,27,12,1056.7867
2016,11,27,13,1053.6423
2016,11,27,14,1054.4844
2016,11,27,15,1050.4508
2016,11,27,16,1018.8206
2016,11,27,17,1047.4364
2016,11,27,18,1109.5362
2016,11,27,19,1117.3724
2016,11,27,20,1084.0022
2016,11,27,21,1068.3658
2016,11,27,22,1012.7277
2016,11,27,23,978.6235
2016,11,28,0,933.0476
2016,11,28,1,896.9757
2016,11,28,2,872.5335
2016,11,28,3,854.3215
2016,11,28,4,837.6549
2016,11,28,5,840.8898
2016,11,28,6,828.0306
2016,11,28,7,857.7648
2016,11,28,8,935.593
2016,11,28,9,983.3201
2016,11,28,10,1044.553
2016,11,28,11,1074.2641
2016,11,28,12,1085.6788
2016,11,28,13,1111.8329
2016,11,28,14,1111.9192
2016,11,28,15,1093.9192
2016,11,28,16,1076.1804
2016,11,28,17,1081.8996
2016,11,28,18,1151.2516
2016,11,28,19,1148.6303
2016,11,28,20,1124.9275
2016,11,28,21,1081.3923
2016,11,28,22,1064.5087
2016,11,28,23,1002.204
2016,11,29,0,963.1229
2016,11,29,1,919.6522
2016,11,29,2,906.0967
2016,11,29,3,889.9283
2016,11,29,4,889.9128
2016,11,29,5,922.4936
2016,11,29,6,929.4577
2016,11,29,7,1043.5913
2016,11,29,8,1203.982
2016,11,29,9,1302.5997
2016,11,29,10,1389.9748
2016,11,29,11,1433.0439
2016,11,29,12,1409.7025
2016,11,29,13,1424.8672
2016,11,29,14,1443.2338
2016,11,29,15,1394.9224
2016,11,29,16,1304.3907
2016,11,29,17,1234.2347
2016,11,29,18,1250.0358
2016,11,29,19,1242.2685
2016,11,29,20,1202.154
2016,11,29,21,1152.4463
2016,11,29,22,1103.0676
2016,11,29,23,1047.8813
2016,11,30,0,996.2505
2016,11,30,1,944.8998
2016,11,30,2,896.7647
2016,11,30,3,893.5611
2016,11,30,4,882.363
2016,11,30,5,902.4443
2016,11,30,6,930.5999
2016,11,30,7,1024.3904
2016,11,30,8,1166.8651
2016,11,30,9,1252.8223
2016,11,30,10,1321.5343
2016,11,30,11,1359.3023
2016,11,30,12,1352.5911
2016,11,30,13,1365.6533
2016,11,30,14,1358.3898
2016,11,30,15,1323.3283
2016,11,30,16,1269.5993
2016,11,30,17,1189.5529
2016,11,30,18,1234.5334
2016,11,30,19,1217.7308
2016,11,30,20,1187.5729
2016,11,30,21,1129.1935
2016,11,30,22,1096.5258
2016,11,30,23,1032.7512
2016,12,1,0,998.2205
2016,12,1,1,939.7703
2016,12,1,2,915.4217
2016,12,1,3,903.1477
2016,12,1,4,897.3562
2016,12,1,5,910.3805
2016,12,1,6,934.4199
2016,12,1,7,1043.2936
2016,12,1,8,1217.771
2016,12,1,9,1313.1332
2016,12,1,10,1377.7474
2016,12,1,11,1383.7777
2016,12,1,12,1386.6608
2016,12,1,13,1385.8818
2016,12,1,14,1377.5571
2016,12,1,15,1335.118
2016,12,1,16,1283.4355
2016,12,1,17,1220.2117
2016,12,1,18,1263.8351
2016,12,1,19,1244.0385
2016,12,1,20,1226.1733
2016,12,1,21,1192.9104
2016,12,1,22,1132.0198
2016,12,1,23,1068.0262
2016,12,2,0,998.1363
2016,12,2,1,951.4499
2016,12,2,2,928.088
2016,12,2,3,904.462
2016,12,2,4,893.3911
2016,12,2,5,922.8745
2016,12,2,6,946.4843
2016,12,2,7,1050.2745
2016,12,2,8,1229.5578
2016,12,2,9,1318.7148
2016,12,2,10,1397.9634
2016,12,2,11,1433.2595
2016,12,2,12,1438.8203
2016,12,2,13,1451.3684
2016,12,2,14,1426.6847
2016,12,2,15,1393.8709
2016,12,2,16,1319.2461
2016,12,2,17,1213.497
2016,12,2,18,1273.2941
2016,12,2,19,1261.2939
2016,12,2,20,1221.026
2016,12,2,21,1162.4255
2016,12,2,22,1100.3659
2016,12,2,23,1039.0393
2016,12,3,0,982.1589
2016,12,3,1,960.4935
2016,12,3,2,909.6068
2016,12,3,3,909.8276
2016,12,3,4,905.5706
2016,12,3,5,903.2732
2016,12,3,6,880.0288
2016,12,3,7,987.0272
2016,12,3,8,1115.8028
2016,12,3,9,1232.7004
2016,12,3,10,1295.2772
2016,12,3,11,1296.8953
2016,12,3,12,1276.8673
2016,12,3,13,1256.719
2016,12,3,14,1247.1776
2016,12,3,15,1222.6834
2016,12,3,16,1194.4399
2016,12,3,17,1179.8254
2016,12,3,18,1267.1179
2016,12,3,19,1267.0399
2016,12,3,20,1245.9101
2016,12,3,21,1208.4135
2016,12,3,22,1156.5004
2016,12,3,23,1102.5998
2016,12,4,0,1054.2669
2016,12,4,1,1015.4142
2016,12,4,2,975.5751
2016,12,4,3,954.8169
2016,12,4,4,925.5918
2016,12,4,5,920.2236
2016,12,4,6,881.0023
2016,12,4,7,898.5753
2016,12,4,8,962.287
2016,12,4,9,1030.1545
2016,12,4,10,1081.1918
2016,12,4,11,1109.6895
2016,12,4,12,1128.0746
2016,12,4,13,1149.7905
2016,12,4,14,1142.9553
2016,12,4,15,1125.5713
2016,12,4,16,1097.7917
2016,12,4,17,1089.2021
2016,12,4,18,1180.5535
2016,12,4,19,1197.1141
2016,12,4,20,1204.1712
2016,12,4,21,1165.7871
2016,12,4,22,1098.3582
2016,12,4,23,1041.0661
2016,12,5,0,999.2887
2016,12,5,1,971.2795
2016,12,5,2,932.0189
2016,12,5,3,911.0107
2016,12,5,4,909.5381
2016,12,5,5,945.9055
2016,12,5,6,969.4895
2016,12,5,7,1098.2687
2016,12,5,8,1263.9973
2016,12,5,9,1363.962
2016,12,5,10,1432.6851
2016,12,5,11,1468.4621
2016,12,5,12,1446.1452
2016,12,5,13,1402.0807
2016,12,5,14,1405.107
2016,12,5,15,1339.7401
2016,12,5,16,1318.4971
2016,12,5,17,1242.6875
2016,12,5,18,1276.2544
2016,12,5,19,1275.7994
2016,12,5,20,1247.8811
2016,12,5,21,1197.2073
2016,12,5,22,1124.3295
2016,12,5,23,1079.8198
2016,12,6,0,1025.9198
2016,12,6,1,984.6712
2016,12,6,2,947.7869
2016,12,6,3,920.5341
2016,12,6,4,918.8212
2016,12,6,5,928.7196
2016,12,6,6,969.7274
2016,12,6,7,1071.2403
2016,12,6,8,1225.823
2016,12,6,9,1336.1512
2016,12,6,10,1394.4683
2016,12,6,11,1393.9054
2016,12,6,12,1424.6256
2016,12,6,13,1446.15
2016,12,6,14,1481.0328
2016,12,6,15,1420.4447
2016,12,6,16,1328.7451
2016,12,6,17,1242.2459
2016,12,6,18,1282.8516
2016,12,6,19,1271.9029
2016,12,6,20,1209.7662
2016,12,6,21,1150.9961
2016,12,6,22,1083.2163
2016,12,6,23,1066.2028
2016,12,7,0,1011.8563
2016,12,7,1,979.9146
2016,12,7,2,924.8648
2016,12,7,3,908.7475
2016,12,7,4,898.7945
2016,12,7,5,929.1654
2016,12,7,6,952.8444
2016,12,7,7,1059.142
2016,12,7,8,1245.7311
2016,12,7,9,1325.9362
2016,12,7,10,1398.0946
2016,12,7,11,1438.1471
2016,12,7,12,1395.3727
2016,12,7,13,1383.5766
2016,12,7,14,1335.2989
2016,12,7,15,1556.6596
2016,12,7,16,1404.98025
2016,12,7,17,1253.3009
2016,12,7,18,1234.1063
2016,12,7,19,1251.0604
2016,12,7,20,1206.8382
2016,12,7,21,1151.3204
2016,12,7,22,1084.787
2016,12,7,23,1055.5493
2016,12,8,0,986.9746
2016,12,8,1,965.656
2016,12,8,2,944.7581
2016,12,8,3,913.5688
2016,12,8,4,904.5381
2016,12,8,5,902.5244
2016,12,8,6,887.284
2016,12,8,7,909.137
2016,12,8,8,973.4748
2016,12,8,9,1021.0172
2016,12,8,10,1086.7938
2016,12,8,11,1107.4156
2016,12,8,12,1122.2389
2016,12,8,13,1108.9081
2016,12,8,14,1108.6666
2016,12,8,15,1104.9443
2016,12,8,16,1082.0275
2016,12,8,17,1068.898
2016,12,8,18,1128.2429
2016,12,8,19,1114.6923
2016,12,8,20,1109.27
2016,12,8,21,1088.5309
2016,12,8,22,1061.3009
2016,12,8,23,1017.6003
2016,12,9,0,961.271
2016,12,9,1,911.5023
2016,12,9,2,888.0935
2016,12,9,3,868.8108
2016,12,9,4,858.6567
2016,12,9,5,889.3649
2016,12,9,6,924.2786
2016,12,9,7,1033.2125
2016,12,9,8,1191.0738
2016,12,9,9,1309.689
2016,12,9,10,1384.8179
2016,12,9,11,1421.582
2016,12,9,12,1423.3132
2016,12,9,13,1434.4528
2016,12,9,14,1453.7284
2016,12,9,15,1423.4828
2016,12,9,16,1335.5054
2016,12,9,17,1248.9513
2016,12,9,18,1297.688
2016,12,9,19,1276.3951
2016,12,9,20,1241.746
2016,12,9,21,1198.3071
2016,12,9,22,1127.8467
2016,12,9,23,1063.2976
2016,12,10,0,988.2169
2016,12,10,1,935.7234
2016,12,10,2,918.2304
2016,12,10,3,920.6408
2016,12,10,4,911.9869
2016,12,10,5,929.7931
2016,12,10,6,907.2269
2016,12,10,7,982.7674
2016,12,10,8,1101.4121
2016,12,10,9,1196.7089
2016,12,10,10,1249.4624
2016,12,10,11,1273.4959
2016,12,10,12,1250.4824
2016,12,10,13,1219.1536
2016,12,10,14,1189.4677
2016,12,10,15,1192.8205
2016,12,10,16,1158.9847
2016,12,10,17,1121.3931
2016,12,10,18,1198.1848
2016,12,10,19,1210.268
2016,12,10,20,1168.4486
2016,12,10,21,1125.8408
2016,12,10,22,1082.1844
2016,12,10,23,1021.0821
2016,12,11,0,971.9105
2016,12,11,1,938.1144
2016,12,11,2,908.7479
2016,12,11,3,892.2932
2016,12,11,4,882.8241
2016,12,11,5,877.8793
2016,12,11,6,827.629
2016,12,11,7,858.6662
2016,12,11,8,932.1844
2016,12,11,9,997.9488
2016,12,11,10,1087.824
2016,12,11,11,1105.7774
2016,12,11,12,1126.9323
2016,12,11,13,1154.1685
2016,12,11,14,1151.9021
2016,12,11,15,1138.0989
2016,12,11,16,1106.6453
2016,12,11,17,1100.5322
2016,12,11,18,1198.562
2016,12,11,19,1217.3639
2016,12,11,20,1209.3825
2016,12,11,21,1168.7412
2016,12,11,22,1119.5338
2016,12,11,23,1060.5104
2016,12,12,0,993.1439
2016,12,12,1,964.5567
2016,12,12,2,935.8714
2016,12,12,3,914.2497
2016,12,12,4,915.156
2016,12,12,5,944.1888
2016,12,12,6,983.367
2016,12,12,7,1121.0557
2016,12,12,8,1297.1328
2016,12,12,9,1347.8543
2016,12,12,10,1446.1692
2016,12,12,11,1486.4055
2016,12,12,12,1479.313
2016,12,12,13,1493.6682
2016,12,12,14,1503.8305
2016,12,12,15,1447.8789
2016,12,12,16,1369.1145
2016,12,12,17,1292.2465
2016,12,12,18,1346.0323
2016,12,12,19,1338.5633
2016,12,12,20,1294.8407
2016,12,12,21,1246.6668
2016,12,12,22,1188.1817
2016,12,12,23,1122.9782
2016,12,13,0,1056.1489
2016,12,13,1,1019.509
2016,12,13,2,988.444
2016,12,13,3,962.1344
2016,12,13,4,964.0985
2016,12,13,5,982.8318
2016,12,13,6,1001.0914
2016,12,13,7,1125.0508
2016,12,13,8,1272.9307
2016,12,13,9,1361.6194
2016,12,13,10,1433.3362
2016,12,13,11,1469.389
2016,12,13,12,1470.802
2016,12,13,13,1486.8781
2016,12,13,14,1508.0582
2016,12,13,15,1446.3054
2016,12,13,16,1349.959
2016,12,13,17,1269.8243
2016,12,13,18,1332.9139
2016,12,13,19,1343.5018
2016,12,13,20,1295.9719
2016,12,13,21,1241.9131
2016,12,13,22,1162.3824
2016,12,13,23,1100.5552
2016,12,14,0,1026.0989
2016,12,14,1,991.7567
2016,12,14,2,955.4153
2016,12,14,3,940.0006
2016,12,14,4,934.3068
2016,12,14,5,950.5478
2016,12,14,6,980.1596
2016,12,14,7,1102.724
2016,12,14,8,1241.5159
2016,12,14,9,1337.4254
2016,12,14,10,1415.8532
2016,12,14,11,1448.1409
2016,12,14,12,1448.7432
2016,12,14,13,1488.5198
2016,12,14,14,1473.4945
2016,12,14,15,1446.4297
2016,12,14,16,1376.9763
2016,12,14,17,1287.3951
2016,12,14,18,1319.2681
2016,12,14,19,1344.945
2016,12,14,20,1320.2074
2016,12,14,21,1255.2292
2016,12,14,22,1212.62
2016,12,14,23,1125.6099
2016,12,15,0,1069.8981
2016,12,15,1,1030.0313
2016,12,15,2,990.2387
2016,12,15,3,968.0724
2016,12,15,4,964.5803
2016,12,15,5,983.8652
2016,12,15,6,1003.3744
2016,12,15,7,1126.1418
2016,12,15,8,1270.8711
2016,12,15,9,1360.7993
2016,12,15,10,1431.2761
2016,12,15,11,1475.4048
2016,12,15,12,1472.533
2016,12,15,13,1484.2027
2016,12,15,14,1483.9745
2016,12,15,15,1456.6037
2016,12,15,16,1380.4653
2016,12,15,17,1285.7424
2016,12,15,18,1356.4381
2016,12,15,19,1349.6154
2016,12,15,20,1326.7922
2016,12,15,21,1284.6129
2016,12,15,22,1209.8398
2016,12,15,23,1125.1587
2016,12,16,0,1060.0996
2016,12,16,1,1015.4224
2016,12,16,2,995.9414
2016,12,16,3,961.3128
2016,12,16,4,959.0573
2016,12,16,5,975.8205
2016,12,16,6,973.7238
2016,12,16,7,1088.4151
2016,12,16,8,1233.7768
2016,12,16,9,1343.299
2016,12,16,10,1436.3631
2016,12,16,11,1466.0728
2016,12,16,12,1447.9618
2016,12,16,13,1457.6233
2016,12,16,14,1459.8408
2016,12,16,15,1438.611
2016,12,16,16,1381.9634
2016,12,16,17,1299.7255
2016,12,16,18,1354.3939
2016,12,16,19,1350.0257
2016,12,16,20,1326.2586
2016,12,16,21,1264.9366
2016,12,16,22,1208.6805
2016,12,16,23,1123.5994
2016,12,17,0,1061.5697
2016,12,17,1,1012.2265
2016,12,17,2,979.8798
2016,12,17,3,954.1129
2016,12,17,4,930.6066
2016,12,17,5,932.772
2016,12,17,6,940.9454
2016,12,17,7,958.1613
2016,12,17,8,1132.7147
2016,12,17,9,1228.0285
2016,12,17,10,1304.7862
2016,12,17,11,1319.7572
2016,12,17,12,1296.1939
2016,12,17,13,1268.1066
2016,12,17,14,1255.8883
2016,12,17,15,1243.6653
2016,12,17,16,1219.1996
2016,12,17,17,1193.7239
2016,12,17,18,1259.2
2016,12,17,19,1290.7502
2016,12,17,20,1255.2179
2016,12,17,21,1216.3618
2016,12,17,22,1152.5842
2016,12,17,23,1102.7222
2016,12,18,0,1034.3008
2016,12,18,1,998.3984
2016,12,18,2,968.5269
2016,12,18,3,944.5431
2016,12,18,4,911.7629
2016,12,18,5,905.1965
2016,12,18,6,860.6671
2016,12,18,7,880.2951
2016,12,18,8,951.3564
2016,12,18,9,1031.1702
2016,12,18,10,1085.8063
2016,12,18,11,1141.9925
2016,12,18,12,1151.2361
2016,12,18,13,1152.1991
2016,12,18,14,1153.8273
2016,12,18,15,1143.4377
2016,12,18,16,1123.4938
2016,12,18,17,1102.8419
2016,12,18,18,1188.1643
2016,12,18,19,1210.4956
2016,12,18,20,1187.5566
2016,12,18,21,1174.3162
2016,12,18,22,1141.1816
2016,12,18,23,1072.683
2016,12,19,0,1031.577
2016,12,19,1,985.6025
2016,12,19,2,952.5889
2016,12,19,3,918.3495
2016,12,19,4,919.8547
2016,12,19,5,920.8001
2016,12,19,6,938.4452
2016,12,19,7,1105.1398
2016,12,19,8,1283.0742
2016,12,19,9,1381.2206
2016,12,19,10,1455.758
2016,12,19,11,1494.6972
2016,12,19,12,1487.7195
2016,12,19,13,1505.4326
2016,12,19,14,1520.2136
2016,12,19,15,1487.2811
2016,12,19,16,1426.8026
2016,12,19,17,1300.4762
2016,12,19,18,1326.6857
2016,12,19,19,1359.8673
2016,12,19,20,1326.7833
2016,12,19,21,1278.7327
2016,12,19,22,1230.252
2016,12,19,23,1156.8457
2016,12,20,0,1093.3669
2016,12,20,1,1040.9749
2016,12,20,2,997.1502
2016,12,20,3,969.1594
2016,12,20,4,969.7061
2016,12,20,5,953.7868
2016,12,20,6,970.213
2016,12,20,7,1102.2968
2016,12,20,8,1288.402
2016,12,20,9,1361.5114
2016,12,20,10,1438.3855
2016,12,20,11,1467.4962
2016,12,20,12,1466.6463
2016,12,20,13,1492.3728
2016,12,20,14,1497.5935
2016,12,20,15,1465.0776
2016,12,20,16,1388.9459
2016,12,20,17,1284.5371
2016,12,20,18,1345.3104
2016,12,20,19,1363.2859
2016,12,20,20,1328.4873
2016,12,20,21,1268.9194
2016,12,20,22,1214.5868
2016,12,20,23,1146.0877
2016,12,21,0,1069.6265
2016,12,21,1,1033.5731
2016,12,21,2,999.3128
2016,12,21,3,966.6157
2016,12,21,4,967.5224
2016,12,21,5,985.5251
2016,12,21,6,990.8484
2016,12,21,7,1107.008
2016,12,21,8,1265.2298
2016,12,21,9,1349.553
2016,12,21,10,1423.0929
2016,12,21,11,1460.0425
2016,12,21,12,1465.5105
2016,12,21,13,1470.7491
2016,12,21,14,1482.1963
2016,12,21,15,1439.3392
2016,12,21,16,1372.3717
2016,12,21,17,1274.4734
2016,12,21,18,1317.5093
2016,12,21,19,1334.2374
2016,12,21,20,1258.4652
2016,12,21,21,1213.8536
2016,12,21,22,1169.9784
2016,12,21,23,1102.375
2016,12,22,0,1033.2259
2016,12,22,1,982.7508
2016,12,22,2,937.9158
2016,12,22,3,927.8297
2016,12,22,4,932.9126
2016,12,22,5,937.9617
2016,12,22,6,945.5204
2016,12,22,7,1049.506
2016,12,22,8,1212.1017
2016,12,22,9,1319.0885
2016,12,22,10,1392.0731
2016,12,22,11,1439.0565
2016,12,22,12,1382.8106
2016,12,22,13,1382.8885
2016,12,22,14,1375.1192
2016,12,22,15,1326.2998
2016,12,22,16,1275.8215
2016,12,22,17,1203.0772
2016,12,22,18,1260.0249
2016,12,22,19,1277.86
2016,12,22,20,1256.0715
2016,12,22,21,1202.5138
2016,12,22,22,1124.7539
2016,12,22,23,1064.9421
2016,12,23,0,1007.4571
2016,12,23,1,965.6308
2016,12,23,2,940.3455
2016,12,23,3,922.8732
2016,12,23,4,912.1659
2016,12,23,5,924.1141
2016,12,23,6,942.3157
2016,12,23,7,1038.7491
2016,12,23,8,1198.0868
2016,12,23,9,1304.3072
2016,12,23,10,1385.0429
2016,12,23,11,1416.9534
2016,12,23,12,1406.6982
2016,12,23,13,1394.0025
2016,12,23,14,1366.4921
2016,12,23,15,1338.1258
2016,12,23,16,1238.3122
2016,12,23,17,1180.537
2016,12,23,18,1254.2797
2016,12,23,19,1269.5058
2016,12,23,20,1239.8572
2016,12,23,21,1207.9592
2016,12,23,22,1143.5593
2016,12,23,23,1067.5106
2016,12,24,0,1004.7836
2016,12,24,1,961.0579
2016,12,24,2,928.2662
2016,12,24,3,910.37
2016,12,24,4,898.9409
2016,12,24,5,905.7008
2016,12,24,6,893.7597
2016,12,24,7,945.9415
2016,12,24,8,1060.3049
2016,12,24,9,1159.3886
2016,12,24,10,1215.1084
2016,12,24,11,1229.386
2016,12,24,12,1215.3586
2016,12,24,13,1201.796
2016,12,24,14,1187.7631
2016,12,24,15,1198.1501
2016,12,24,16,1179.4492
2016,12,24,17,1154.0807
2016,12,24,18,1227.7596
2016,12,24,19,1244.5671
2016,12,24,20,1211.1529
2016,12,24,21,1157.3103
2016,12,24,22,1103.1098
2016,12,24,23,1055.9683
2016,12,25,0,1025.0634
2016,12,25,1,996.6433
2016,12,25,2,976.5932
2016,12,25,3,948.7136
2016,12,25,4,913.4734
2016,12,25,5,903.2121
2016,12,25,6,870.1656
2016,12,25,7,864.6353
2016,12,25,8,915.1757
2016,12,25,9,943.4096
2016,12,25,10,968.0778
2016,12,25,11,974.182
2016,12,25,12,962.2238
2016,12,25,13,957.8748
2016,12,25,14,940.4765
2016,12,25,15,916.2278
2016,12,25,16,905.6317
2016,12,25,17,914.5974
2016,12,25,18,997.6856
2016,12,25,19,1043.4769
2016,12,25,20,1059.8533
2016,12,25,21,1055.3439
2016,12,25,22,1026.0104
2016,12,25,23,990.9485
2016,12,26,0,949.8112
2016,12,26,1,920.3102
2016,12,26,2,889.4272
2016,12,26,3,881.9524
2016,12,26,4,860.3218
2016,12,26,5,874.7655
2016,12,26,6,857.9901
2016,12,26,7,857.6895
2016,12,26,8,922.3344
2016,12,26,9,973.9407
2016,12,26,10,1040.7568
2016,12,26,11,1083.9104
2016,12,26,12,1095.0675
2016,12,26,13,1127.3306
2016,12,26,14,1079.3274
2016,12,26,15,1081.1354
2016,12,26,16,1069.3804
2016,12,26,17,1059.5779
2016,12,26,18,1143.1373
2016,12,26,19,1170.0152
2016,12,26,20,1161.383
2016,12,26,21,1126.107
2016,12,26,22,1095.9373
2016,12,26,23,1034.942
2016,12,27,0,972.2043
2016,12,27,1,933.4029
2016,12,27,2,913.2991
2016,12,27,3,890.5564
2016,12,27,4,869.2197
2016,12,27,5,896.8722
2016,12,27,6,939.5863
2016,12,27,7,1020.1553
2016,12,27,8,1215.8294
2016,12,27,9,1303.3294
2016,12,27,10,1376.0042
2016,12,27,11,1406.7549
2016,12,27,12,1403.5202
2016,12,27,13,1425.697
2016,12,27,14,1432.8307
2016,12,27,15,1380.0469
2016,12,27,16,1308.8726
2016,12,27,17,1215.9821
2016,12,27,18,1273.2536
2016,12,27,19,1297.235
